年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次
2014,30,門診,十五到二十四,台東縣,10,1800
2014,30,門診,十五到二十四,台南市,180,25015
2014,30,門診,十五到二十四,宜蘭縣,48,4950
2014,30,門診,十五到二十四,花蓮縣,40,3808
2014,30,門診,十五到二十四,金門縣,2,1151
2014,30,門診,十五到二十四,南投縣,33,5444
2014,30,門診,十五到二十四,屏東縣,133,8773
2014,30,門診,十五到二十四,苗栗縣,30,5378
2014,30,門診,十五到二十四,桃園市,165,25590
2014,30,門診,十五到二十四,高雄市,350,37836
2014,30,門診,十五到二十四,基隆市,25,4451
2014,30,門診,十五到二十四,連江縣,0,110
2014,30,門診,十五到二十四,雲林縣,94,7929
2014,30,門診,十五到二十四,新北市,268,46677
2014,30,門診,十五到二十四,新竹市,41,6784
2014,30,門診,十五到二十四,新竹縣,25,4911
2014,30,門診,十五到二十四,嘉義市,48,6126
2014,30,門診,十五到二十四,嘉義縣,36,3638
2014,30,門診,十五到二十四,彰化縣,196,16215
2014,30,門診,十五到二十四,澎湖縣,1,1515
2014,30,門診,二十五到六十四,台中市,2190,290753
2014,30,門診,二十五到六十四,台北市,1511,300061
2014,30,門診,二十五到六十四,台東縣,47,16825
2014,30,門診,二十五到六十四,台南市,1381,202651
2014,30,門診,二十五到六十四,宜蘭縣,353,36109
2014,30,門診,二十五到六十四,花蓮縣,220,31820
2014,30,門診,二十五到六十四,金門縣,12,6578
2014,30,門診,二十五到六十四,南投縣,178,42743
2014,30,門診,二十五到六十四,屏東縣,752,70861
2014,30,門診,二十五到六十四,苗栗縣,141,42314
2014,30,門診,二十五到六十四,桃園市,1013,184940
2014,30,門診,二十五到六十四,高雄市,2060,301839
2014,30,門診,二十五到六十四,基隆市,245,36953
2014,30,門診,二十五到六十四,連江縣,1,540
2014,30,門診,二十五到六十四,雲林縣,565,61949
2014,30,門診,二十五到六十四,新北市,1919,353087
2014,30,門診,二十五到六十四,新竹市,286,51093
2014,30,門診,二十五到六十四,新竹縣,189,33935
2014,30,門診,二十五到六十四,嘉義市,329,47477
2014,30,門診,二十五到六十四,嘉義縣,324,33528
2014,30,門診,二十五到六十四,彰化縣,1196,117483
2014,30,門診,二十五到六十四,澎湖縣,12,11962
2014,30,門診,五到十四,台中市,1183,47001
2014,30,門診,五到十四,台北市,532,34329
2014,30,門診,五到十四,台東縣,38,1978
2014,30,門診,五到十四,台南市,603,27326
2014,30,門診,五到十四,宜蘭縣,133,5909
2014,30,門診,五到十四,花蓮縣,70,3927
2014,30,門診,五到十四,金門縣,2,1207
2014,30,門診,五到十四,南投縣,115,7753
2014,30,門診,五到十四,屏東縣,347,11681
2014,30,門診,五到十四,苗栗縣,112,7010
2014,30,門診,五到十四,桃園市,515,31678
2014,30,門診,五到十四,高雄市,796,41296
2014,30,門診,五到十四,基隆市,82,4382
2014,30,門診,五到十四,連江縣,1,49
2014,30,門診,五到十四,雲林縣,226,10405
2014,30,門診,五到十四,新北市,840,60919
2014,30,門診,五到十四,新竹市,158,8837
2014,30,門診,五到十四,新竹縣,123,7818
2014,30,門診,五到十四,嘉義市,83,6911
2014,30,門診,五到十四,嘉義縣,92,4561
2014,30,門診,五到十四,彰化縣,521,21710
2014,30,門診,五到十四,澎湖縣,10,1652
2014,30,門診,六十五以上,台中市,896,109895
2014,30,門診,六十五以上,台北市,1180,149593
2014,30,門診,六十五以上,台東縣,41,10551
2014,30,門診,六十五以上,台南市,962,96180
2014,30,門診,六十五以上,宜蘭縣,261,22721
2014,30,門診,六十五以上,花蓮縣,125,17265
2014,30,門診,六十五以上,金門縣,9,3141
2014,30,門診,六十五以上,南投縣,237,26928
2014,30,門診,六十五以上,屏東縣,409,43918
2014,30,門診,六十五以上,苗栗縣,145,24384
2014,30,門診,六十五以上,桃園市,494,66581
2014,30,門診,六十五以上,高雄市,904,133649
2014,30,門診,六十五以上,基隆市,133,18942
2014,30,門診,六十五以上,連江縣,2,215
2014,30,門診,六十五以上,雲林縣,402,38716
2014,30,門診,六十五以上,新北市,820,119296
2014,30,門診,六十五以上,新竹市,147,17760
2014,30,門診,六十五以上,新竹縣,88,14071
2014,30,門診,六十五以上,嘉義市,230,23622
2014,30,門診,六十五以上,嘉義縣,287,26929
2014,30,門診,六十五以上,彰化縣,664,59379
2014,30,門診,六十五以上,澎湖縣,17,7153
2014,31,住院,零到四,台中市,31,175
2014,31,住院,零到四,台北市,52,337
2014,31,住院,零到四,台東縣,6,15
2014,31,住院,零到四,台南市,13,44
2014,31,住院,零到四,宜蘭縣,17,122
2014,31,住院,零到四,花蓮縣,9,37
2014,31,住院,零到四,金門縣,1,1
2014,31,住院,零到四,南投縣,13,37
2014,31,住院,零到四,屏東縣,14,33
2014,31,住院,零到四,桃園市,37,235
2014,31,住院,零到四,高雄市,36,217
2014,31,住院,零到四,基隆市,13,33
2014,31,住院,零到四,雲林縣,4,19
2014,31,住院,零到四,新北市,47,165
2014,31,住院,零到四,新竹市,20,83
2014,31,住院,零到四,新竹縣,10,29
2014,31,住院,零到四,嘉義市,7,36
2014,31,住院,零到四,嘉義縣,3,33
2014,31,住院,零到四,彰化縣,47,202
2014,31,住院,零到四,澎湖縣,0,1
2014,31,住院,十五到二十四,台中市,4,243
2014,31,住院,十五到二十四,台北市,6,408
2014,31,住院,十五到二十四,台東縣,0,21
2014,31,住院,十五到二十四,台南市,1,92
2014,31,住院,十五到二十四,宜蘭縣,2,55
2014,31,住院,十五到二十四,花蓮縣,0,42
2014,31,住院,十五到二十四,金門縣,0,4
2014,31,住院,十五到二十四,南投縣,2,25
2014,31,住院,十五到二十四,屏東縣,0,47
2014,31,住院,十五到二十四,苗栗縣,1,9
2014,31,住院,十五到二十四,桃園市,2,268
2014,31,住院,十五到二十四,高雄市,14,324
2014,31,住院,十五到二十四,基隆市,0,33
2014,31,住院,十五到二十四,連江縣,0,1
2014,31,住院,十五到二十四,雲林縣,0,43
2014,31,住院,十五到二十四,新北市,0,196
2014,31,住院,十五到二十四,新竹市,2,53
2014,31,住院,十五到二十四,新竹縣,1,23
2014,31,住院,十五到二十四,嘉義市,0,25
2014,31,住院,十五到二十四,嘉義縣,0,42
2014,31,住院,十五到二十四,彰化縣,4,119
2014,31,住院,十五到二十四,澎湖縣,0,2
2014,31,住院,二十五到六十四,台中市,43,2380
2014,31,住院,二十五到六十四,台北市,118,5267
2014,31,住院,二十五到六十四,台東縣,10,202
2014,31,住院,二十五到六十四,台南市,26,1261
2014,31,住院,二十五到六十四,宜蘭縣,18,544
2014,31,住院,二十五到六十四,花蓮縣,10,457
2014,31,住院,二十五到六十四,金門縣,1,20
2014,31,住院,二十五到六十四,南投縣,8,160
2014,31,住院,二十五到六十四,屏東縣,4,412
2014,31,住院,二十五到六十四,苗栗縣,1,127
2014,31,住院,二十五到六十四,桃園市,52,2422
2014,31,住院,二十五到六十四,高雄市,57,2741
2014,31,住院,二十五到六十四,基隆市,8,342
2014,31,住院,二十五到六十四,連江縣,0,3
2014,31,住院,二十五到六十四,雲林縣,21,399
2014,31,住院,二十五到六十四,新北市,65,2280
2014,31,住院,二十五到六十四,新竹市,16,561
2014,31,住院,二十五到六十四,新竹縣,6,162
2014,31,住院,二十五到六十四,嘉義市,0,366
2014,31,住院,二十五到六十四,嘉義縣,4,587
2014,31,住院,二十五到六十四,彰化縣,49,1183
2014,31,住院,二十五到六十四,澎湖縣,0,11
2014,31,住院,五到十四,台中市,13,142
2014,31,住院,五到十四,台北市,41,332
2014,31,住院,五到十四,台東縣,3,11
2014,31,住院,五到十四,台南市,3,36
2014,31,住院,五到十四,宜蘭縣,13,89
2014,31,住院,五到十四,花蓮縣,7,21
2014,31,住院,五到十四,金門縣,0,1
2014,31,住院,五到十四,南投縣,5,22
2014,31,住院,五到十四,屏東縣,7,20
2014,31,住院,五到十四,苗栗縣,1,8
2014,31,住院,五到十四,桃園市,16,192
2014,31,住院,五到十四,高雄市,25,194
2014,31,住院,五到十四,基隆市,10,26
2014,31,住院,五到十四,雲林縣,2,17
2014,31,住院,五到十四,新北市,24,108
2014,31,住院,五到十四,新竹市,12,41
2014,31,住院,五到十四,新竹縣,3,19
2014,31,住院,五到十四,嘉義市,0,14
2014,31,住院,五到十四,嘉義縣,2,34
2014,31,住院,五到十四,彰化縣,22,137
2014,31,住院,六十五以上,台中市,121,1219
2014,31,住院,六十五以上,台北市,254,3053
2014,31,住院,六十五以上,台東縣,18,138
2014,31,住院,六十五以上,台南市,66,716
2014,31,住院,六十五以上,宜蘭縣,27,383
2014,31,住院,六十五以上,花蓮縣,26,263
2014,31,住院,六十五以上,金門縣,3,26
2014,31,住院,六十五以上,南投縣,24,143
2014,31,住院,六十五以上,屏東縣,16,220
2014,31,住院,六十五以上,苗栗縣,2,81
2014,31,住院,六十五以上,桃園市,100,1245
2014,31,住院,六十五以上,高雄市,95,1534
2014,31,住院,六十五以上,基隆市,31,269
2014,31,住院,六十五以上,連江縣,1,2
2014,31,住院,六十五以上,雲林縣,64,336
2014,31,住院,六十五以上,新北市,192,1345
2014,31,住院,六十五以上,新竹市,63,326
2014,31,住院,六十五以上,新竹縣,5,105
2014,31,住院,六十五以上,嘉義市,2,140
2014,31,住院,六十五以上,嘉義縣,22,499
2014,31,住院,六十五以上,彰化縣,129,864
2014,31,住院,六十五以上,澎湖縣,2,6
2014,31,門診,零到四,台中市,1175,35752
2014,31,門診,零到四,台北市,620,23845
2014,31,門診,零到四,台東縣,54,1299
2014,31,門診,零到四,台南市,648,20999
2014,31,門診,零到四,宜蘭縣,114,4809
2014,31,門診,零到四,花蓮縣,98,3121
2014,31,門診,零到四,金門縣,7,797
2014,31,門診,零到四,南投縣,118,5586
2014,31,門診,零到四,屏東縣,272,8263
2014,31,門診,零到四,苗栗縣,118,5679
2014,31,門診,零到四,桃園市,677,25592
2014,31,門診,零到四,高雄市,819,30640
2014,31,門診,零到四,基隆市,76,3508
2014,31,門診,零到四,連江縣,0,28
2014,31,門診,零到四,雲林縣,225,7487
2014,31,門診,零到四,新北市,1059,47665
2014,31,門診,零到四,新竹市,186,7722
2014,31,門診,零到四,新竹縣,132,6101
2014,31,門診,零到四,嘉義市,47,5027
2014,31,門診,零到四,嘉義縣,76,2756
2014,31,門診,零到四,彰化縣,528,16025
2014,31,門診,零到四,澎湖縣,12,960
2014,31,門診,十五到二十四,台中市,424,46032
2014,31,門診,十五到二十四,台北市,198,38664
2014,31,門診,十五到二十四,台東縣,5,2026
2014,31,門診,十五到二十四,台南市,175,26716
2014,31,門診,十五到二十四,宜蘭縣,44,5549
2014,31,門診,十五到二十四,花蓮縣,29,4221
2014,31,門診,十五到二十四,金門縣,3,1268
2014,31,門診,十五到二十四,南投縣,34,5696
2014,31,門診,十五到二十四,屏東縣,97,9586
2014,31,門診,十五到二十四,苗栗縣,17,5656
2014,31,門診,十五到二十四,桃園市,174,28284
2014,31,門診,十五到二十四,高雄市,322,40167
2014,31,門診,十五到二十四,基隆市,30,4846
2014,31,門診,十五到二十四,連江縣,1,135
2014,31,門診,十五到二十四,雲林縣,86,8597
2014,31,門診,十五到二十四,新北市,249,48368
2014,31,門診,十五到二十四,新竹市,39,7403
2014,31,門診,十五到二十四,新竹縣,37,5348
2014,31,門診,十五到二十四,嘉義市,56,6722
2014,31,門診,十五到二十四,嘉義縣,33,3967
2014,31,門診,十五到二十四,彰化縣,198,17226
2014,31,門診,十五到二十四,澎湖縣,6,1585
2014,31,門診,二十五到六十四,台中市,2257,308934
2014,31,門診,二十五到六十四,台北市,1556,334638
2014,31,門診,二十五到六十四,台東縣,41,18567
2014,31,門診,二十五到六十四,台南市,1424,214003
2014,31,門診,二十五到六十四,宜蘭縣,355,41260
2014,31,門診,二十五到六十四,花蓮縣,208,35164
2014,31,門診,二十五到六十四,金門縣,9,7555
2014,31,門診,二十五到六十四,南投縣,181,45263
2014,31,門診,二十五到六十四,屏東縣,566,77317
2014,31,門診,二十五到六十四,苗栗縣,156,43784
2014,31,門診,二十五到六十四,桃園市,1193,203771
2014,31,門診,二十五到六十四,高雄市,2084,323360
2014,31,門診,二十五到六十四,基隆市,243,41692
2014,31,門診,二十五到六十四,連江縣,2,751
2014,31,門診,二十五到六十四,雲林縣,517,66276
2014,31,門診,二十五到六十四,新北市,1776,374592
2014,31,門診,二十五到六十四,新竹市,277,55224
2014,31,門診,二十五到六十四,新竹縣,153,35535
2014,31,門診,二十五到六十四,嘉義市,380,50893
2014,31,門診,二十五到六十四,嘉義縣,310,35370
2014,31,門診,二十五到六十四,彰化縣,1116,124444
2014,31,門診,二十五到六十四,澎湖縣,13,12838
2014,31,門診,五到十四,台中市,1110,47679
2014,31,門診,五到十四,台北市,539,37025
2014,31,門診,五到十四,台東縣,47,2125
2014,31,門診,五到十四,台南市,617,27242
2014,31,門診,五到十四,宜蘭縣,109,6547
2014,31,門診,五到十四,花蓮縣,98,4165
2014,31,門診,五到十四,金門縣,6,1310
2014,31,門診,五到十四,南投縣,117,8049
2014,31,門診,五到十四,屏東縣,303,12026
2014,31,門診,五到十四,苗栗縣,106,6943
2014,31,門診,五到十四,桃園市,497,32558
2014,31,門診,五到十四,高雄市,812,41999
2014,31,門診,五到十四,基隆市,54,4524
2014,31,門診,五到十四,連江縣,0,45
2014,31,門診,五到十四,雲林縣,212,10795
2014,31,門診,五到十四,新北市,805,65835
2014,31,門診,五到十四,新竹市,159,8928
2014,31,門診,五到十四,新竹縣,110,7461
2014,31,門診,五到十四,嘉義市,80,7084
2014,31,門診,五到十四,嘉義縣,72,4774
2014,31,門診,五到十四,彰化縣,529,21757
2014,31,門診,五到十四,澎湖縣,9,1577
2014,31,門診,六十五以上,台中市,937,117568
2014,31,門診,六十五以上,台北市,1266,173278
2014,31,門診,六十五以上,台東縣,72,11951
2014,31,門診,六十五以上,台南市,966,102255
2014,31,門診,六十五以上,宜蘭縣,284,25924
2014,31,門診,六十五以上,花蓮縣,133,19927
2014,31,門診,六十五以上,金門縣,6,3464
2014,31,門診,六十五以上,南投縣,252,28848
2014,31,門診,六十五以上,屏東縣,310,46853
2014,31,門診,六十五以上,苗栗縣,129,26226
2014,31,門診,六十五以上,桃園市,597,76367
2014,31,門診,六十五以上,高雄市,974,145913
2014,31,門診,六十五以上,基隆市,159,21727
2014,31,門診,六十五以上,連江縣,0,225
2014,31,門診,六十五以上,雲林縣,380,41102
2014,31,門診,六十五以上,新北市,812,130443
2014,31,門診,六十五以上,新竹市,181,19313
2014,31,門診,六十五以上,新竹縣,90,14855
2014,31,門診,六十五以上,嘉義市,246,26088
2014,31,門診,六十五以上,嘉義縣,294,28775
2014,31,門診,六十五以上,彰化縣,611,63758
2014,31,門診,六十五以上,澎湖縣,19,7345
2014,32,住院,零到四,台中市,29,198
2014,32,住院,零到四,台北市,66,355
2014,32,住院,零到四,台東縣,8,18
2014,32,住院,零到四,台南市,13,42
2014,32,住院,零到四,宜蘭縣,18,106
2014,32,住院,零到四,花蓮縣,10,36
2014,32,住院,零到四,金門縣,0,1
2014,32,住院,零到四,南投縣,7,29
2014,32,住院,零到四,屏東縣,16,34
2014,32,住院,零到四,苗栗縣,0,3
2014,32,住院,零到四,桃園市,32,233
2014,32,住院,零到四,高雄市,28,224
2014,32,住院,零到四,基隆市,11,40
2014,32,住院,零到四,雲林縣,9,27
2014,32,住院,零到四,新北市,60,165
2014,32,住院,零到四,新竹市,20,95
2014,32,住院,零到四,新竹縣,14,37
2014,32,住院,零到四,嘉義市,2,21
2014,32,住院,零到四,嘉義縣,5,31
2014,32,住院,零到四,彰化縣,44,207
2014,32,住院,十五到二十四,台中市,9,253
2014,32,住院,十五到二十四,台北市,7,420
2014,32,住院,十五到二十四,台東縣,1,20
2014,32,住院,十五到二十四,台南市,1,91
2014,32,住院,十五到二十四,宜蘭縣,3,47
2014,32,住院,十五到二十四,花蓮縣,0,43
2014,32,住院,十五到二十四,金門縣,0,3
2014,32,住院,十五到二十四,南投縣,2,21
2014,32,住院,十五到二十四,屏東縣,0,37
2014,32,住院,十五到二十四,苗栗縣,0,26
2014,32,住院,十五到二十四,桃園市,2,279
2014,32,住院,十五到二十四,高雄市,16,321
2014,32,住院,十五到二十四,基隆市,1,30
2014,32,住院,十五到二十四,連江縣,0,1
2014,32,住院,十五到二十四,雲林縣,1,38
2014,32,住院,十五到二十四,新北市,8,183
2014,32,住院,十五到二十四,新竹市,2,51
2014,32,住院,十五到二十四,新竹縣,1,19
2014,32,住院,十五到二十四,嘉義市,0,21
2014,32,住院,十五到二十四,嘉義縣,1,35
2014,32,住院,十五到二十四,彰化縣,6,111
2014,32,住院,十五到二十四,澎湖縣,0,1
2014,32,住院,二十五到六十四,台中市,47,2368
